id,design_en,annotations
18361,Large head of Medusa on triskelis; ears of corn between the legs,"[(6, 10, 'OBJECT'), (14, 20, 'PERSON'), (35, 47, 'PLANT')]"
13328,"Bust of Valens, pearl-diademed, draped in imperial mantle, left, holding mappa and short sceptre","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (16, 21, 'OBJECT'), (73, 78, 'OBJECT'), (89, 96, 'OBJECT')]"
1700,"Bare-headed bust of youthful Geta, right, wearing cuirass and paludamentum. Border of dots.","[(12, 16, 'OBJECT'), (29, 33, 'PERSON'), (50, 57, 'OBJECT'), (62, 74, 'OBJECT')]"
8084,"Apollo, left.  Patera and vase in Hands.","[(0, 6, 'PERSON'), (15, 21, 'OBJECT'), (26, 30, 'OBJECT')]"
17265,"Head of Tetricus II, radiate, right","[(0, 4, 'OBJECT'), (8, 19, 'PERSON'), (21, 28, 'OBJECT')]"
2973,"Tyche standing facing, head left, wearing kalathos, holding rudder with right hand and cornucopia in left arm. Ground line. Border of dots.","[(0, 5, 'PERSON'), (23, 27, 'OBJECT'), (42, 50, 'OBJECT'), (60, 66, 'OBJECT'), (87, 97, 'OBJECT')]"
10656,"Aurelian, standing right, holding sceptre, receiving globe from Sol, standing left, holding whip","[(0, 8, 'PERSON'), (34, 41, 'OBJECT'), (53, 58, 'OBJECT'), (64, 67, 'PERSON'), (92, 96, 'OBJECT')]"
17153,"Head of Maxentius, laureate, right","[(0, 4, 'OBJECT'), (8, 17, 'PERSON')]"
21475,"Securitas, draped, seated left, holding short sceptre in right hand","[(46, 53, 'OBJECT')]"
12173,"Bust of Julia Domna, draped, facing front, between bust of Caracalla, laureate, draped, on left and bust of Geta, bare-headed, draped, on right","[(0, 4, 'OBJECT'), (8, 19, 'PERSON'), (51, 55, 'OBJECT'), (59, 68, 'PERSON'), (100, 104, 'OBJECT'), (108, 112, 'PERSON')]"
14845,Cross within a wreath; ties 7 and 8,"[(0, 5, 'OBJECT'), (15, 21, 'OBJECT')]"
12484,"Bust of Maxentius, laureate, draped, cuirassed, left, seen from behind","[(0, 4, 'OBJECT'), (8, 17, 'PERSON')]"
21223,"Salus, draped, seated left on low seat on which are figures of Spes and sphinx, feeding out of patera in right hand, snake erect before column, which bears the figure of Bacchus (?) and at base of which is a cup; to left, tree","[(52, 59, 'PERSON'), (63, 67, 'PERSON'), (72, 78, 'ANIMAL'), (95, 101, 'OBJECT'), (117, 122, 'ANIMAL'), (136, 142, 'OBJECT'), (150, 155, 'ANIMAL'), (160, 166, 'PERSON'), (170, 177, 'PERSON'), (189, 193, 'OBJECT'), (208, 211, 'OBJECT'), (222, 226, 'PLANT')]"
19027,"Mars, helmeted, in military dress, standing front, head right, holding spear in right hand and leaning left onto shield","[(0, 4, 'PERSON'), (51, 55, 'OBJECT'), (71, 76, 'OBJECT'), (113, 119, 'OBJECT')]"
23709,"Victory, naked to waist, standing facing, head left, holding wreath and palm","[(0, 7, 'PERSON'), (42, 46, 'OBJECT'), (61, 67, 'OBJECT'), (72, 76, 'PLANT')]"
12592,"Bust of Maximian, radiate, draped, right, or bust of Maximian, radiate, draped, cuirassed, right, or bust of Maximian, radiate, cuirassed, left, holding Victory on globe in right hand and shield in left hand","[(0, 4, 'OBJECT'), (8, 16, 'PERSON'), (18, 25, 'OBJECT'), (45, 49, 'OBJECT'), (53, 61, 'PERSON'), (63, 70, 'OBJECT'), (101, 105, 'OBJECT'), (109, 117, 'PERSON'), (119, 126, 'OBJECT'), (153, 160, 'PERSON'), (164, 169, 'OBJECT'), (188, 194, 'OBJECT')]"
1255,"Laureate and togate emperor (Septimius Severus) standing right, holding patera in outstretched right hand over garlanded altar; in front, large torch. Border of dots.","[(20, 27, 'PERSON'), (29, 46, 'PERSON'), (72, 78, 'OBJECT'), (121, 126, 'OBJECT'), (144, 149, 'OBJECT')]"
8806,"Burning altar with a three-step base (krepis); in front of it, an amphora.","[(8, 13, 'OBJECT'), (27, 31, 'OBJECT'), (32, 36, 'OBJECT'), (38, 44, 'OBJECT'), (66, 73, 'OBJECT')]"
8660,"Laureate bust Marcus Aurelius?, right, wearing cuirass and paludamentum.","[(9, 13, 'OBJECT'), (14, 29, 'PERSON'), (47, 54, 'OBJECT'), (59, 71, 'OBJECT')]"
14976,"Diana, draped, standing right, holding arrow in in lowered right hand and bow raised in left","[(0, 5, 'PERSON'), (39, 44, 'OBJECT'), (74, 77, 'OBJECT')]"
22390,"Theodosius II and Valentinian III, wearing consular robes, standing front, holding mappa in right hand and cruciform sceptre in left hand; a star above and between them","[(0, 13, 'PERSON'), (18, 33, 'PERSON'), (52, 57, 'OBJECT'), (83, 88, 'OBJECT'), (117, 124, 'OBJECT'), (141, 145, 'OBJECT')]"
20932,"Roma, helmeted, draped, seated left on throne, holding palladium on extented right hand and vertical spear in left: at side, right, large round shield with star pattern","[(0, 4, 'PERSON'), (39, 45, 'OBJECT'), (55, 64, 'OBJECT'), (101, 106, 'OBJECT'), (144, 150, 'OBJECT'), (156, 160, 'OBJECT')]"
20817,"Roma, helmeted, draped, enthroned front, and Constantinopolis, draped, enthroned left, head left, supporting a wreath inscribed VOT/V/MVLT/X; Roma holding spear in left hand; Constantinopolis holding sceptre in left hand, her right foot on prow","[(0, 4, 'PERSON'), (45, 61, 'PERSON'), (87, 91, 'OBJECT'), (111, 117, 'OBJECT'), (142, 146, 'PERSON'), (155, 160, 'OBJECT'), (175, 191, 'PERSON'), (200, 207, 'OBJECT'), (240, 244, 'OBJECT')]"
2262,"Laureate bust of Caracalla, right. Border of dots.","[(9, 13, 'OBJECT'), (17, 26, 'PERSON')]"
12918,"Bust of Probus, radiate, cuirassed, right or bust of Probus, helmeted, radiate, cuirassed, left, sometimes seen from behind, holding spear in right hand and shield in left hand or bust of Probus, radiate, wearing imperial mantle, left, holding sceptre surmounted by eagle in right hand, sometimes Victory set on globe in place of sceptre or bust of Probus, radiate, cuirassed, left or bust of Probus, radiate, right, holding spear","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (16, 23, 'OBJECT'), (45, 49, 'OBJECT'), (53, 59, 'PERSON'), (71, 78, 'OBJECT'), (133, 138, 'OBJECT'), (157, 163, 'OBJECT'), (180, 184, 'OBJECT'), (188, 194, 'PERSON'), (196, 203, 'OBJECT'), (244, 251, 'OBJECT'), (266, 271, 'ANIMAL'), (297, 304, 'PERSON'), (312, 317, 'OBJECT'), (330, 337, 'OBJECT'), (341, 345, 'OBJECT'), (349, 355, 'PERSON'), (357, 364, 'OBJECT'), (385, 389, 'OBJECT'), (393, 399, 'PERSON'), (401, 408, 'OBJECT'), (425, 430, 'OBJECT')]"
15369,"Emperor, head left, standing facing, holding Victory on globe and standard","[(0, 7, 'PERSON'), (9, 13, 'OBJECT'), (45, 52, 'PERSON'), (56, 61, 'OBJECT'), (66, 74, 'OBJECT')]"
7695,"Head of Scipio, right.","[(0, 4, 'OBJECT')]"
19201,"Mars, standing left, holding olive-branch in right hand and spear in left hand","[(0, 4, 'PERSON'), (29, 41, 'OBJECT'), (60, 65, 'OBJECT')]"
12689,"Bust of Numerian, radiate, cuirassed, right, holding spear, or bust of Numerian, radiate, cuirassed, left, holding spear in right hand and shield in left hand","[(0, 4, 'OBJECT'), (8, 16, 'PERSON'), (18, 25, 'OBJECT'), (53, 58, 'OBJECT'), (63, 67, 'OBJECT'), (71, 79, 'PERSON'), (81, 88, 'OBJECT'), (115, 120, 'OBJECT'), (139, 145, 'OBJECT')]"
7207,"Orthanes standing right, holding patera and branch.","[(33, 39, 'OBJECT'), (44, 50, 'OBJECT')]"
8782,"column surmounted by male statue of an emperor between two temples with four columns enclosing Statue of Asklepios, to left, and Statue of Artemis of Ephesos, to right.","[(0, 6, 'OBJECT'), (21, 25, 'PERSON'), (26, 32, 'OBJECT'), (39, 46, 'PERSON'), (59, 66, 'OBJECT'), (77, 84, 'OBJECT'), (95, 101, 'OBJECT'), (105, 114, 'PERSON'), (129, 135, 'OBJECT'), (139, 146, 'PERSON')]"
24477,"Virtus, standing left, holding eagle in right hand and spear in left","[(0, 6, 'PERSON'), (31, 36, 'ANIMAL'), (55, 60, 'OBJECT')]"
13316,"Bust of Vabalathus, radiate, draped, right","[(0, 4, 'OBJECT'), (20, 27, 'OBJECT')]"
13320,"Bust of Valens, helmeted (with stars on helmet) and cuirassed, left, holding spear in front and shield on which is represented a horseman charging over prostrate enemy","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (31, 36, 'OBJECT'), (40, 46, 'OBJECT'), (77, 82, 'OBJECT'), (96, 102, 'OBJECT')]"
5293,"Veiled Demeter standing left, wearing long garment, holding ears of corn in right hand, left resting on long torch.","[(7, 14, 'PERSON'), (43, 50, 'OBJECT'), (60, 72, 'PLANT'), (109, 114, 'OBJECT')]"
13914,"Ceres, veiled and draped, standing  left, holding two corn-ears and torch","[(0, 5, 'PERSON'), (54, 58, 'PLANT'), (59, 63, 'PLANT'), (68, 73, 'OBJECT')]"
20592,"Pudicitia, veiled, standing right, holding veil and other arm across body","[(0, 9, 'PERSON'), (43, 47, 'OBJECT')]"
20442,"Providentia, draped, standing left, holding globe in extended right hand and vertical sceptre in left","[(44, 49, 'OBJECT'), (86, 93, 'OBJECT')]"
12444,"Bust of Marcus Aurelius, laureate, right","[(0, 4, 'OBJECT'), (8, 23, 'PERSON')]"
18285,"Justitia seated left, holding patera and sceptre","[(0, 8, 'PERSON'), (30, 36, 'OBJECT'), (41, 48, 'OBJECT')]"
2184,"Orpheus und Eurydice; in the middle, veiled Euridice standing facing, head left, wearing long garment; to left, nude Orpheus standing facing, head right, holding patera in outstretched right hand and Euridice with left hand; to right, nude Hermes standing facing, head left, holding Euridice with right hand; two river-gods reclining right and left, holding reed; in exergue, river-god reclining right, holding reed in left arm. Ground line. Border of dots.","[(0, 7, 'PERSON'), (70, 74, 'OBJECT'), (94, 101, 'OBJECT'), (117, 124, 'PERSON'), (142, 146, 'OBJECT'), (162, 168, 'OBJECT'), (240, 246, 'PERSON'), (264, 268, 'OBJECT'), (313, 323, 'PERSON'), (358, 362, 'PLANT'), (376, 385, 'PERSON'), (411, 415, 'PLANT')]"
5191,"Draped bust of Dionysus, left, wearing ivy wreath.","[(7, 11, 'OBJECT'), (15, 23, 'PERSON'), (39, 49, 'OBJECT')]"
22591,"Trajan, in military dress, seated right on high platform on left, by him stand two officers; in front of him stand an officer and six soldiers whom he is haranguing; behind in background, three standards","[(0, 6, 'PERSON'), (48, 56, 'OBJECT'), (134, 142, 'PERSON'), (194, 203, 'OBJECT')]"
631,Headdress of Isis.,"[(0, 9, 'OBJECT'), (13, 17, 'PERSON')]"
15310,"Elagabalus, togate (?), standing left or right, extending right hand","[(0, 10, 'PERSON')]"
5988,"Bull's head and neck, right, a taenia suspended on his left horn. All within incuse square.","[(0, 4, 'ANIMAL'), (7, 11, 'OBJECT'), (31, 37, 'OBJECT')]"
19491,"Minerva, helmeted, draped, standing left, resting right hand on shield and holding spear in left hand","[(0, 7, 'PERSON'), (64, 70, 'OBJECT'), (83, 88, 'OBJECT')]"
14183,"Concordia, draped, seated left on throne, holding olive branch in right hand and sceptre in left","[(0, 9, 'PERSON'), (34, 40, 'OBJECT'), (50, 55, 'PLANT'), (56, 62, 'OBJECT'), (81, 88, 'OBJECT')]"
20654,Rider with two horses; rat below; D S S on tablet,"[(15, 21, 'ANIMAL'), (43, 49, 'OBJECT')]"
22729,"Two Victories, winged, draped, facing each other, each holding a palm, and holding between them a shield inscribed VOT/X supported by a column inscribed MVL/XX","[(65, 69, 'PLANT'), (98, 104, 'OBJECT'), (136, 142, 'OBJECT')]"
6729,"River-god and city goddess; to left, river-god reclining right, holding reed and resting on water-urn; to right, city goddess standing left, wearing kalathos, holding patera and sceptre.","[(0, 9, 'PERSON'), (14, 26, 'PERSON'), (37, 46, 'PERSON'), (72, 76, 'PLANT'), (98, 101, 'OBJECT'), (113, 125, 'PERSON'), (149, 157, 'OBJECT'), (167, 173, 'OBJECT'), (178, 185, 'OBJECT')]"
7845,"Clean-shaven head left (Kabeiros) with short hair and laurel-wreathed, narrow-brimmed pilos; below, a tunny left.","[(13, 17, 'OBJECT'), (54, 60, 'PLANT'), (86, 91, 'OBJECT'), (102, 107, 'ANIMAL')]"
16802,Hands clasped over aquila on prow,"[(19, 25, 'OBJECT'), (29, 33, 'OBJECT')]"
12630,"Bust of Maximinus Daia, laureate, draped, cuirassed, right","[(0, 4, 'OBJECT'), (8, 22, 'PERSON')]"
23758,"Victory, winged, draped, advancing left, holding in right hand shield inscribed BRITAN","[(0, 7, 'PERSON'), (63, 69, 'OBJECT')]"
16410,"Genius of the Roman People, naked to the waist, standing, front, head right, holding vertical sceptre in right hand and cornucopiae in left","[(0, 6, 'PERSON'), (65, 69, 'OBJECT'), (94, 101, 'OBJECT'), (120, 131, 'OBJECT')]"
6234,"Nude Heracles standing facing holding lion skin and club in left arm; at his feet, a hind suckling the infant Telephos; all sourrounded by a double circle with the labours of Heracles within twelve sections.","[(5, 13, 'PERSON'), (38, 47, 'OBJECT'), (52, 56, 'OBJECT'), (85, 89, 'ANIMAL'), (110, 118, 'PERSON'), (175, 183, 'PERSON')]"
13815,"Carus, draped, cuirassed, standing left, holding ensign in right hand and spear in left hand","[(0, 5, 'PERSON'), (49, 55, 'OBJECT'), (74, 79, 'OBJECT')]"
1316,"Emperor (Caracalla) in military attire riding right on horseback, wearing cuirass and fluttering paludamentum, holding spear in right hand.","[(0, 7, 'PERSON'), (9, 18, 'PERSON'), (23, 38, 'OBJECT'), (55, 64, 'ANIMAL'), (74, 81, 'OBJECT'), (97, 109, 'OBJECT'), (119, 124, 'OBJECT')]"
18289,"Justitia, draped, seated left, holding patera in right hand and sceptre in left hand","[(0, 8, 'PERSON'), (39, 45, 'OBJECT'), (64, 71, 'OBJECT')]"
7986,"nude Eros standing, facing, spreading wings, holding arrow, resting arm on decorated pillar","[(5, 9, 'PERSON'), (53, 58, 'OBJECT')]"
14605,"Constantius Chlorus, draped, cuirassed, standing left, holding standard in right hand and leaning on spear with left hand","[(0, 19, 'PERSON'), (63, 71, 'OBJECT'), (101, 106, 'OBJECT')]"
15283,"Elagabalus, in Syrian priestly robes, standing left, sacrificing out of patera in right hand over tripod, holding branch downwards in left hand; in field, star","[(0, 10, 'PERSON'), (31, 36, 'OBJECT'), (72, 78, 'OBJECT'), (98, 104, 'OBJECT'), (114, 120, 'OBJECT'), (155, 159, 'OBJECT')]"
17738,"Janus, with two heads facing left and right, draped, standing front, holding sceptre in right hand and resting left hand on hip","[(0, 5, 'PERSON'), (16, 21, 'OBJECT'), (77, 84, 'OBJECT')]"
24009,"Victory, winged, draped, seated right on cuirass, supporting a shield inscribed VOT/V/MVL/X on her left knee; a small genius supports the shield with both hands","[(0, 7, 'PERSON'), (41, 48, 'OBJECT'), (63, 69, 'OBJECT'), (104, 108, 'OBJECT'), (138, 144, 'OBJECT')]"
2242,"Quadripartite incuse square; two opposing quarters more deeply sunk and one containing a club, the other A and a pellet next to it.","[(89, 93, 'OBJECT'), (113, 119, 'OBJECT')]"
1443,"Head of Poseidon, right, wearing taenia; trident below.","[(0, 4, 'OBJECT'), (8, 16, 'PERSON'), (33, 39, 'OBJECT'), (41, 48, 'OBJECT')]"
18604,"Libius Severus, draped, cuirassed, standing left, holding spear in left hand, crowned by Victory; extending right hand to a kneeling turreted figure, presented to him by a helmeted armed figure","[(0, 14, 'PERSON'), (58, 63, 'OBJECT'), (89, 96, 'PERSON'), (142, 148, 'PERSON'), (187, 193, 'PERSON')]"
23111,"Valentinian III, draped, cuirassed, standing front, holding long cross in right hand and Victory on globe in left hand; placing right foot on head of human-headed coiled serpent; pellet in left field","[(0, 15, 'PERSON'), (65, 70, 'OBJECT'), (89, 96, 'PERSON'), (100, 105, 'OBJECT'), (142, 146, 'OBJECT'), (170, 177, 'ANIMAL'), (179, 185, 'OBJECT')]"
2856,"Demeter standing left, wearing long garment, holding three ears of corn in right hand, left resting on long torch. Border of dots.","[(0, 7, 'PERSON'), (36, 43, 'OBJECT'), (59, 71, 'PLANT'), (108, 113, 'OBJECT')]"
6736,"Forepart of prancing horse, right; above, coiling serpent; right, bunch of grapes.","[(0, 26, 'OBJECT'), (50, 57, 'ANIMAL'), (75, 81, 'PLANT')]"
1816,"Artemis advancing right, wearing short fluttering chiton, fluttering cloak and boots, holding bow in left hand and drawing arrow from quiver at shoulder with right hand; at her feet, hound running right. Ground line. Border of dots.","[(0, 7, 'PERSON'), (50, 56, 'OBJECT'), (69, 74, 'OBJECT'), (79, 84, 'OBJECT'), (94, 97, 'OBJECT'), (123, 128, 'OBJECT'), (134, 140, 'OBJECT'), (183, 188, 'ANIMAL')]"
2618,"Goat standing right; to right below beard, crayfish; all within incuse square.","[(0, 4, 'ANIMAL'), (43, 51, 'ANIMAL')]"
7104,"Diademed head of Seleukos I. Nikator, right.","[(9, 13, 'OBJECT')]"
5939,"Dionysus  seated on stag advancing left, holding cantharus and branch, within linear square; all within incuse square.","[(0, 8, 'PERSON'), (20, 24, 'ANIMAL'), (49, 58, 'OBJECT'), (63, 69, 'OBJECT')]"
7668,"Ethnic within laurel wreath, bound at bottom.","[(14, 27, 'OBJECT')]"
5996,"Ares standing left, wearing helmet, holding spear and parazonium; at his feet, shield.","[(0, 4, 'PERSON'), (28, 34, 'OBJECT'), (44, 49, 'OBJECT'), (54, 64, 'OBJECT'), (79, 85, 'OBJECT')]"
19564,"Moneta, draped, standing left, holding scales in extended right hand and cornucopiae in left","[(0, 6, 'PERSON'), (39, 45, 'OBJECT'), (73, 84, 'OBJECT')]"
8280,"Pan advancing left, leading goat.","[(0, 3, 'PERSON'), (28, 32, 'ANIMAL')]"
10511,"Apollo, standing left, holding patera or globe in right hand and sceptre in left hand; sometimes to right, tripod","[(0, 6, 'PERSON'), (31, 37, 'OBJECT'), (41, 46, 'OBJECT'), (65, 72, 'OBJECT'), (107, 113, 'OBJECT')]"
15215,"Eagle, standing front, head right, on globe","[(0, 5, 'ANIMAL'), (23, 27, 'OBJECT'), (38, 43, 'OBJECT')]"
20063,"Philip the Arab, standing on platform, haranguing three soldiers, standing with standards","[(0, 15, 'PERSON'), (29, 37, 'OBJECT'), (56, 64, 'PERSON'), (80, 89, 'OBJECT')]"
13074,"Bust of Sabina, wreathed, wearing stephanie with hair in knot at nape of neck, draped, right","[(0, 4, 'OBJECT'), (8, 14, 'PERSON')]"
7654,"Nude Dionysus standing left, holding cantharus and bunch of grapes (?); at his feet, panther.","[(5, 13, 'PERSON'), (37, 46, 'OBJECT'), (60, 66, 'PLANT'), (85, 92, 'ANIMAL')]"
17527,"Hercules, standing right, resting right hand on hip, leaning on club with lion-skin draped over left arm","[(0, 8, 'PERSON'), (64, 68, 'OBJECT'), (74, 78, 'ANIMAL')]"
17983,"Jupiter, chlamys hanging behind, standing left, holding Victory on globe in right hand and leaning on sceptre with left hand; at feet to left, eagle","[(0, 7, 'PERSON'), (9, 16, 'OBJECT'), (56, 63, 'PERSON'), (67, 72, 'OBJECT'), (102, 109, 'OBJECT'), (143, 148, 'ANIMAL')]"
21002,"Roma, helmeted, draped, seated, left on throne, holding Victory on extended right hand and resting left elbow on shield set on prow on right: transverse spear rests in crook of left arm","[(0, 4, 'PERSON'), (40, 46, 'OBJECT'), (56, 63, 'PERSON'), (113, 119, 'OBJECT'), (127, 131, 'OBJECT'), (153, 158, 'OBJECT'), (168, 173, 'OBJECT')]"
1324,"Agonistic table, left, surmounted by prize crown with one palm branch, between two purses; below, amphora. Border of dots.","[(10, 15, 'OBJECT'), (37, 48, 'OBJECT'), (58, 69, 'OBJECT'), (83, 89, 'OBJECT'), (98, 105, 'OBJECT')]"
16256,"Galley with rowers, left","[(0, 6, 'OBJECT')]"
13555,Caduceus,"[(0, 8, 'OBJECT')]"
14204,"Concordia, draped, seated left, holding patera in right hand and cornucopia in left","[(0, 9, 'PERSON'), (40, 46, 'OBJECT'), (65, 75, 'OBJECT')]"
